number,difficulty,codeLength,timestamp,elapsed
2580730,215176601,196,1717255112,11.0
2580731,215176601,196,1717255119,7.0
2580732,215176601,196,1717255131,12.0
2580733,215386734,196,1717255137,6.0
2580734,215597072,196,1717255138,1.0
2580735,215807616,196,1717255141,3.0
2580736,215807616,196,1717255154,13.0
2580737,216018365,196,1717255156,2.0
2580738,216229320,196,1717255157,1.0
2580739,216440481,200,1717255160,3.0
2580740,216651848,200,1717255161,1.0
2580741,216651848,200,1717255168,7.0
2580742,216863422,200,1717255169,1.0
2580743,216863422,200,1717255179,10.0
2580744,216439862,200,1717255202,23.0
2580745,216228495,196,1717255217,15.0
2580746,216228495,196,1717255229,12.0
2580747,216439655,200,1717255230,1.0
2580748,215594191,196,1717255265,35.0
2580749,215173109,196,1717255289,24.0
2580750,215173109,196,1717255300,11.0
2580751,215173109,196,1717255313,13.0
2580752,215383238,196,1717255315,2.0
2580753,215383238,196,1717255323,8.0
2580754,215383238,196,1717255331,8.0
2580755,215593573,196,1717255333,2.0
2580756,215383033,196,1717255349,16.0
2580757,215593367,196,1717255350,1.0
2580758,215803907,196,1717255351,1.0
2580759,216014653,196,1717255352,1.0
2580760,216225604,196,1717255353,1.0
2580761,216225604,196,1717255360,7.0
2580762,216436761,200,1717255363,3.0
2580763,216225397,196,1717255378,15.0
2580764,215169612,196,1717255420,42.0
2580765,215379738,196,1717255421,1.0
2580766,215379738,196,1717255428,7.0
2580767,215590069,196,1717255429,1.0
2580768,215800606,196,1717255433,4.0
2580769,216011348,196,1717255439,6.0
2580770,216011348,196,1717255450,11.0
2580771,216222296,196,1717255455,5.0
2580772,216011142,196,1717255471,16.0
2580773,215589246,196,1717255492,21.0
2580774,215799782,196,1717255494,2.0
2580775,215589041,196,1717255508,14.0
2580776,215799577,196,1717255509,1.0
2580777,216010318,196,1717255513,4.0
2580778,216221265,196,1717255515,2.0
2580779,216221265,196,1717255528,13.0
2580780,216010112,196,1717255543,15.0
2580781,216010112,196,1717255550,7.0
2580782,215799165,196,1717255565,15.0
2580783,216009906,196,1717255566,1.0
2580784,216009906,196,1717255573,7.0
2580785,216009906,196,1717255582,9.0
2580786,216220853,196,1717255587,5.0
2580787,216432006,200,1717255589,2.0
2580788,216643365,200,1717255593,4.0
2580789,216643365,200,1717255600,7.0
2580790,216854930,200,1717255606,6.0
2580791,217066702,200,1717255611,5.0
2580792,217278681,200,1717255612,1.0
2580793,217490867,200,1717255618,6.0
2580794,217703260,200,1717255621,3.0
2580795,217915860,200,1717255624,3.0
2580796,218128668,200,1717255626,2.0
2580797,217702636,200,1717255652,26.0
2580798,217915236,200,1717255654,2.0
2580799,217702429,200,1717255672,18.0
2580800,217702429,200,1717255681,9.0
2580801,217915029,200,1717255683,2.0
2580802,217489415,200,1717255706,23.0
2580803,217489415,200,1717255714,8.0
2580804,217701807,200,1717255718,4.0
2580805,217914406,200,1717255722,4.0
2580806,217914406,200,1717255735,13.0
2580807,217914406,200,1717255747,12.0
2580808,217275985,200,1717255780,33.0
2580809,217488168,200,1717255782,2.0
2580810,217275778,200,1717255800,18.0
2580811,217275778,200,1717255809,9.0
2580812,217487961,200,1717255810,1.0
2580813,217700351,200,1717255813,3.0
2580814,217912948,200,1717255814,1.0
2580815,217912948,200,1717255823,9.0
2580816,217487338,200,1717255844,21.0
2580817,217699727,200,1717255850,6.0
2580818,217487130,200,1717255866,16.0
2580819,217487130,200,1717255878,12.0
2580820,217699519,200,1717255880,2.0
2580821,216636534,200,1717255926,46.0
2580822,216213416,196,1717255950,24.0
2580823,216424561,200,1717255951,1.0
2580824,216635913,200,1717255952,1.0
2580825,216635913,200,1717255964,12.0
2580826,216635913,200,1717255972,8.0
2580827,216635913,200,1717255982,10.0
2580828,216847471,200,1717255985,3.0
2580829,217059236,200,1717255990,5.0
2580830,216847265,200,1717256008,18.0
2580831,216000209,196,1717256045,37.0
2580832,216211146,196,1717256046,1.0
2580833,216211146,196,1717256058,12.0
2580834,216422289,200,1717256059,1.0
2580835,216633638,200,1717256062,3.0
2580836,216845194,200,1717256063,1.0
2580837,216845194,200,1717256070,7.0
2580838,216845194,200,1717256083,13.0
2580839,217056956,200,1717256084,1.0
2580840,217056956,200,1717256104,20.0
2580841,216633018,200,1717256130,26.0
2580842,216209908,196,1717256152,22.0
2580843,215787624,196,1717256175,23.0
2580844,215998354,196,1717256176,1.0
2580845,216209289,196,1717256178,2.0
2580846,216420430,200,1717256182,4.0
2580847,216420430,200,1717256195,13.0
2580848,216209082,196,1717256210,15.0
2580849,215786800,196,1717256232,22.0
2580850,215576071,196,1717256249,17.0
2580851,215155025,196,1717256272,23.0
2580852,214944913,196,1717256288,16.0
2580853,215154820,196,1717256293,5.0
2580854,215364932,196,1717256297,4.0
2580855,215364932,196,1717256310,13.0
2580856,215575249,196,1717256313,3.0
2580857,215154205,196,1717256339,26.0
2580858,214313761,196,1717256376,37.0
2580859,214523051,196,1717256377,1.0
2580860,214104061,196,1717256399,22.0
2580861,214313146,196,1717256400,1.0
2580862,214522436,196,1717256401,1.0
2580863,214731930,196,1717256402,1.0
2580864,214941629,196,1717256403,1.0
2580865,215151532,196,1717256406,3.0
2580866,215361640,196,1717256407,1.0
2580867,215571954,196,1717256411,4.0
2580868,215782473,196,1717256414,3.0
2580869,215571748,196,1717256432,18.0
2580870,215571748,196,1717256442,10.0
2580871,215782267,196,1717256443,1.0
2580872,215992991,196,1717256444,1.0
2580873,216203921,196,1717256451,7.0
2580874,216415057,200,1717256452,1.0
2580875,216203715,196,1717256472,20.0
2580876,216414851,200,1717256476,4.0
2580877,216203509,196,1717256491,15.0
2580878,216414645,200,1717256495,4.0
2580879,216625987,200,1717256497,2.0
2580880,216837535,200,1717256502,5.0
2580881,217049290,200,1717256503,1.0
2580882,216413404,200,1717256537,34.0
2580883,216413404,200,1717256547,10.0
2580884,216413404,200,1717256559,12.0
2580885,216624745,200,1717256563,4.0
2580886,216624745,200,1717256572,9.0
2580887,216201651,196,1717256594,22.0
2580888,216412785,200,1717256600,6.0
2580889,216624125,200,1717256601,1.0
2580890,216835671,200,1717256607,6.0
2580891,216412165,200,1717256633,26.0
2580892,216412165,200,1717256641,8.0
2580893,216412165,200,1717256651,10.0
2580894,216623505,200,1717256652,1.0
2580895,215354229,196,1717256703,51.0
2580896,215564535,196,1717256709,6.0
2580897,215564535,196,1717256721,12.0
2580898,215775047,196,1717256726,5.0
2580899,215985764,196,1717256727,1.0
2580900,216196687,196,1717256728,1.0
2580901,215985558,196,1717256743,15.0
2580902,215985558,196,1717256753,10.0
2580903,215985558,196,1717256762,9.0
2580904,215985558,196,1717256771,9.0
2580905,216196481,196,1717256775,4.0
2580906,216196481,196,1717256787,12.0
2580907,216196481,196,1717256798,11.0
2580908,216407610,200,1717256803,5.0
2580909,216618945,200,1717256804,1.0
2580910,215772781,196,1717256840,36.0
2580911,215983496,196,1717256841,1.0
2580912,215983496,196,1717256854,13.0
2580913,215983496,196,1717256863,9.0
2580914,216194417,196,1717256864,1.0
2580915,216405544,200,1717256865,1.0
2580916,216616877,200,1717256870,5.0
2580917,216616877,200,1717256883,13.0
2580918,216405338,200,1717256900,17.0
2580919,216405338,200,1717256909,9.0
2580920,216194005,196,1717256925,16.0
2580921,216405131,200,1717256926,1.0
2580922,216616464,200,1717256932,6.0
2580923,216616464,200,1717256945,13.0
2580924,216828003,200,1717256946,1.0
2580925,216828003,200,1717256956,10.0
2580926,215769273,196,1717257005,49.0
2580927,215979985,196,1717257011,6.0
2580928,215979985,196,1717257022,11.0
2580929,216190902,196,1717257024,2.0
2580930,216402025,200,1717257026,2.0
2580931,216613355,200,1717257028,2.0
2580932,216401819,200,1717257048,20.0
2580933,216401819,200,1717257060,12.0
2580934,216401819,200,1717257071,11.0
2580935,216613148,200,1717257073,2.0
2580936,216613148,200,1717257080,7.0
2580937,216824684,200,1717257083,3.0
2580938,217036426,200,1717257089,6.0
2580939,217036426,200,1717257100,11.0
2580940,216824477,200,1717257119,19.0
2580941,216612735,200,1717257134,15.0
2580942,216612735,200,1717257147,13.0
2580943,216824270,200,1717257148,1.0
2580944,217036012,200,1717257149,1.0
2580945,217247961,200,1717257151,2.0
2580946,217035805,200,1717257168,17.0
2580947,216823856,200,1717257185,17.0
2580948,217035598,200,1717257186,1.0
2580949,217247546,200,1717257187,1.0
2580950,217459701,200,1717257193,6.0
2580951,216822615,200,1717257225,32.0
2580952,217034355,200,1717257226,1.0
2580953,216822408,200,1717257241,15.0
2580954,216822408,200,1717257249,8.0
2580955,215975448,196,1717257284,35.0
2580956,216186361,196,1717257290,6.0
2580957,216397480,200,1717257296,6.0
2580958,216397480,200,1717257305,9.0
2580959,216186155,196,1717257321,16.0
2580960,216397274,200,1717257322,1.0
2580961,216185949,196,1717257339,17.0
2580962,215763711,196,1717257365,26.0
2580963,215974417,196,1717257366,1.0
2580964,216185329,196,1717257372,6.0
2580965,215974211,196,1717257387,15.0
2580966,216185123,196,1717257393,6.0
2580967,216185123,196,1717257403,10.0
2580968,215974005,196,1717257418,15.0
2580969,216184917,196,1717257419,1.0
2580970,216396035,200,1717257420,1.0
2580971,216396035,200,1717257432,12.0
2580972,215762063,196,1717257462,30.0
2580973,215762063,196,1717257472,10.0
2580974,215551358,196,1717257488,16.0
2580975,215761857,196,1717257489,1.0
2580976,215972561,196,1717257490,1.0
2580977,216183471,196,1717257495,5.0
2580978,215972355,196,1717257515,20.0
2580979,216183265,196,1717257516,1.0
2580980,216394381,200,1717257517,1.0
2580981,216605703,200,1717257523,6.0
2580982,215971116,196,1717257553,30.0
2580983,216182025,196,1717257554,1.0
2580984,216182025,196,1717257564,10.0
2580985,216182025,196,1717257571,7.0
2580986,215970910,196,1717257587,16.0
2580987,216181819,196,1717257588,1.0
2580988,216392934,200,1717257589,1.0
2580989,216604255,200,1717257590,1.0
2580990,216815782,200,1717257591,1.0
2580991,216392314,200,1717257614,23.0
2580992,215969674,196,1717257639,25.0
2580993,216180581,196,1717257640,1.0
2580994,216391694,200,1717257644,4.0
2580995,215757734,196,1717257675,31.0
2580996,215757734,196,1717257685,10.0
2580997,215968434,196,1717257688,3.0
2580998,216179340,196,1717257690,2.0
2580999,216179340,196,1717257697,7.0
2581000,216179340,196,1717257708,11.0
2581001,215968228,196,1717257727,19.0
2581002,215335510,196,1717257759,32.0
2581003,215545798,196,1717257760,1.0
2581004,215545798,196,1717257773,13.0
2581005,215545798,196,1717257780,7.0
2581006,215756291,196,1717257784,4.0
2581007,215966990,196,1717257789,5.0
2581008,216177895,196,1717257790,1.0
2581009,216389006,200,1717257792,2.0
2581010,216177689,196,1717257810,18.0
2581011,216388800,200,1717257814,4.0
2581012,216600117,200,1717257815,1.0
2581013,216811640,200,1717257816,1.0
2581014,216811640,200,1717257824,8.0
2581015,216176450,196,1717257854,30.0
2581016,216387559,200,1717257855,1.0
2581017,216598874,200,1717257856,1.0
2581018,216175830,196,1717257881,25.0
2581019,216598048,200,1717257887,6.0
2581020,216809569,200,1717257890,3.0
2581021,216809569,200,1717257900,10.0
2581022,216809569,200,1717257907,7.0
2581023,215962657,196,1717257943,36.0
2581024,215540855,196,1717257970,27.0
2581025,215540855,196,1717257983,13.0
2581026,215540855,196,1717257996,13.0
2581027,215540855,196,1717258004,8.0
2581028,215751344,196,1717258005,1.0
2581029,213855098,196,1717258079,74.0
2581030,214063940,196,1717258080,1.0
2581031,214272986,196,1717258081,1.0
2581032,214482236,196,1717258082,1.0
2581033,214272781,196,1717258097,15.0
2581034,214482031,196,1717258098,1.0
2581035,214691486,196,1717258099,1.0
2581036,214901145,196,1717258105,6.0
2581037,215111009,196,1717258109,4.0
2581038,215111009,196,1717258118,9.0
2581039,215321078,196,1717258119,1.0
2581040,215321078,196,1717258132,13.0
2581041,214690256,196,1717258166,34.0
2581042,214899914,196,1717258168,2.0
2581043,215109777,196,1717258172,4.0
2581044,215319845,196,1717258178,6.0
2581045,215319845,196,1717258190,12.0
2581046,215319845,196,1717258199,9.0
2581047,215530118,196,1717258205,6.0
2581048,215319640,196,1717258223,18.0
2581049,215529913,196,1717258225,2.0
2581050,215740391,196,1717258229,4.0
2581051,215740391,196,1717258239,10.0
2581052,215740391,196,1717258246,7.0
2581053,215951074,196,1717258247,1.0
2581054,216161963,196,1717258249,2.0
2581055,216161963,196,1717258259,10.0
2581056,216161963,196,1717258268,9.0
2581057,216373058,200,1717258269,1.0
2581058,215950456,196,1717258294,25.0
2581059,216161345,196,1717258296,2.0
2581060,216161345,196,1717258309,13.0
2581061,214683680,196,1717258366,57.0
2581062,214683680,196,1717258378,12.0
2581063,214893332,196,1717258380,2.0
2581064,215103188,196,1717258381,1.0
2581065,214683066,196,1717258404,23.0
2581066,214892717,196,1717258410,6.0
2581067,215102573,196,1717258416,6.0
2581068,215312634,196,1717258417,1.0
2581069,215312634,196,1717258430,13.0
2581070,215522900,196,1717258435,5.0
2581071,215733371,196,1717258436,1.0
2581072,215522694,196,1717258456,20.0
2581073,215522694,196,1717258463,7.0
2581074,215733165,196,1717258468,5.0
2581075,215943841,196,1717258469,1.0
2581076,215732959,196,1717258485,16.0
2581077,215943635,196,1717258486,1.0
2581078,215521871,196,1717258508,22.0
2581079,215100931,196,1717258529,21.0
2581080,214890872,196,1717258547,18.0
2581081,215100726,196,1717258550,3.0
2581082,215310785,196,1717258554,4.0
2581083,215521049,196,1717258555,1.0
2581084,215310580,196,1717258574,19.0
2581085,215520844,196,1717258580,6.0
2581086,215310375,196,1717258597,17.0
2581087,215310375,196,1717258607,10.0
2581088,215520639,196,1717258612,5.0
2581089,215310170,196,1717258627,15.0
2581090,215099907,196,1717258645,18.0
2581091,215099907,196,1717258655,10.0
2581092,215099907,196,1717258664,9.0
2581093,215309965,196,1717258670,6.0
2581094,215520228,196,1717258671,1.0
2581095,215730696,196,1717258676,5.0
2581096,215730696,196,1717258685,9.0
2581097,215941370,196,1717258686,1.0
2581098,216152250,196,1717258689,3.0
2581099,216152250,196,1717258700,11.0
2581100,215941164,196,1717258717,17.0
2581101,215941164,196,1717258730,13.0
2581102,215941164,196,1717258737,7.0
2581103,216152044,196,1717258741,4.0
2581104,216152044,196,1717258751,10.0
2581105,216152044,196,1717258759,8.0
2581106,216363129,200,1717258760,1.0
2581107,216363129,200,1717258773,13.0
2581108,216151837,196,1717258792,19.0
2581109,215940752,196,1717258806,14.0
2581110,216151631,196,1717258809,3.0
2581111,216151631,196,1717258820,11.0
2581112,216362716,200,1717258821,1.0
2581113,216151425,196,1717258839,18.0
2581114,216362510,200,1717258844,5.0
2581115,216573801,200,1717258845,1.0
2581116,216573801,200,1717258858,13.0
2581117,215939310,196,1717258890,32.0
2581118,216150188,196,1717258891,1.0
2581119,216361272,200,1717258895,4.0
2581120,216149982,196,1717258912,17.0
2581121,215727816,196,1717258937,25.0
2581122,215727816,196,1717258945,8.0
2581123,215517145,196,1717258963,18.0
2581124,214885750,196,1717258991,28.0
2581125,214885750,196,1717258998,7.0
2581126,214675901,196,1717259014,16.0
2581127,214256613,196,1717259039,25.0
2581128,213838145,196,1717259063,24.0
2581129,214046971,196,1717259065,2.0
2581130,214046971,196,1717259072,7.0
2581131,214256001,196,1717259078,6.0
2581132,214046767,196,1717259096,18.0
2581133,214255797,196,1717259097,1.0
2581134,214465031,196,1717259098,1.0
2581135,214674469,196,1717259099,1.0
2581136,214884112,196,1717259100,1.0
2581137,215093959,196,1717259102,2.0
2581138,214673855,196,1717259126,24.0
2581139,214673855,196,1717259136,10.0
2581140,214883497,196,1717259137,1.0
2581141,215093344,196,1717259142,5.0
2581142,215093344,196,1717259151,9.0
2581143,215303396,196,1717259153,2.0
2581144,215513653,196,1717259154,1.0
2581145,215513653,196,1717259163,9.0
2581146,215513653,196,1717259172,9.0
2581147,215724115,196,1717259175,3.0
2581148,216145451,196,1717259181,6.0
2581149,216356530,200,1717259183,2.0
2581150,216145245,196,1717259210,27.0
2581151,216356324,200,1717259216,6.0
2581152,216356324,200,1717259224,8.0
2581153,216145039,196,1717259243,19.0
2581154,215511802,196,1717259271,28.0
2581155,215722262,196,1717259272,1.0
2581156,215932928,196,1717259275,3.0
2581157,216143800,196,1717259276,1.0
2581158,216354877,200,1717259278,2.0
2581159,216566161,200,1717259279,1.0
2581160,216777651,200,1717259281,2.0
2581161,216777651,200,1717259290,9.0
2581162,216989347,200,1717259296,6.0
2581163,217201250,200,1717259297,1.0
2581164,217413360,200,1717259301,4.0
2581165,217625677,200,1717259306,5.0
2581166,217625677,200,1717259313,7.0
2581167,217625677,200,1717259325,12.0
2581168,217413152,200,1717259340,15.0
2581169,217200835,200,1717259356,16.0
2581170,217412945,200,1717259358,2.0
2581171,217625262,200,1717259360,2.0
2581172,217837786,200,1717259362,2.0
2581173,218050518,200,1717259365,3.0
2581174,218263457,200,1717259369,4.0
2581175,218476604,200,1717259373,4.0
2581176,216769756,200,1717259436,63.0
2581177,216981445,200,1717259440,4.0
2581178,215921970,196,1717259482,42.0
2581179,216132831,196,1717259486,4.0
2581180,215921764,196,1717259501,15.0
2581181,215921764,196,1717259514,13.0
2581182,215710903,196,1717259528,14.0
2581183,215921558,196,1717259533,5.0
2581184,216132418,196,1717259536,3.0
2581185,216343484,200,1717259542,6.0
2581186,216554756,200,1717259543,1.0
2581187,216554756,200,1717259555,12.0
2581188,216766235,200,1717259556,1.0
2581189,216977920,200,1717259557,1.0
2581190,216977920,200,1717259566,9.0
2581191,216766028,200,1717259580,14.0
2581192,216977713,200,1717259585,5.0
2581193,217189605,200,1717259586,1.0
2581194,217189605,200,1717259595,9.0
2581195,217401704,200,1717259597,2.0
2581196,216764786,200,1717259625,28.0
2581197,216764786,200,1717259632,7.0
2581198,216764786,200,1717259645,13.0
2581199,216553102,200,1717259659,14.0
2581200,216764579,200,1717259661,2.0
2581201,216976263,200,1717259663,2.0
2581202,217188153,200,1717259664,1.0
2581203,217400250,200,1717259668,4.0
